country,city,date,congestion,diffRatio
Italy,Rome,2021-12-26,11,-0.3888888888888889
Italy,Rome,2021-12-27,26,-0.43478260869565216
Italy,Rome,2021-12-28,26,-0.44680851063829785
Italy,Rome,2021-12-29,25,-0.4791666666666667
Italy,Rome,2021-12-30,27,-0.4489795918367347
Italy,Rome,2021-12-31,15,-0.6739130434782609
Italy,Rome,2022-01-01,12,-0.5
Italy,Rome,2022-01-02,9,-0.5
Italy,Rome,2022-01-03,19,-0.5869565217391305
Italy,Rome,2022-01-04,20,-0.574468085106383
Italy,Rome,2022-01-05,25,-0.4791666666666667
Italy,Rome,2022-01-06,12,-0.7551020408163265
Italy,Rome,2022-01-07,21,-0.5434782608695652
Italy,Rome,2022-01-08,18,-0.25
Italy,Rome,2022-01-09,10,-0.4444444444444444
Italy,Rome,2022-01-10,28,-0.391304347826087
Italy,Rome,2022-01-11,29,-0.3829787234042553
Italy,Rome,2022-01-12,31,-0.3541666666666667
Italy,Rome,2022-01-13,30,-0.3877551020408163
Italy,Rome,2022-01-14,33,-0.2826086956521739
Italy,Rome,2022-01-15,21,-0.125
Italy,Rome,2022-01-16,13,-0.2777777777777778
Italy,Rome,2022-01-17,27,-0.41304347826086957
Italy,Rome,2022-01-18,32,-0.3191489361702128
Italy,Rome,2022-01-19,30,-0.375
Italy,Rome,2022-01-20,31,-0.3673469387755102
Italy,Rome,2022-01-21,31,-0.32608695652173914
Italy,Rome,2022-01-22,21,-0.125
Italy,Rome,2022-01-23,13,-0.2777777777777778
Italy,Rome,2022-01-24,28,-0.391304347826087
Italy,Rome,2022-01-25,31,-0.3404255319148936
Italy,Rome,2022-01-26,30,-0.375
Italy,Rome,2022-01-27,30,-0.3877551020408163
Italy,Rome,2022-01-28,30,-0.34782608695652173
Italy,Rome,2022-01-29,23,-0.041666666666666664
Italy,Rome,2022-01-30,12,-0.3333333333333333
Italy,Rome,2022-01-31,34,-0.2608695652173913
Italy,Rome,2022-02-01,33,-0.2978723404255319
Italy,Rome,2022-02-02,34,-0.2916666666666667
Italy,Rome,2022-02-03,36,-0.2653061224489796
Italy,Rome,2022-02-04,33,-0.2826086956521739
Italy,Rome,2022-02-05,24,0.0
Italy,Rome,2022-02-06,17,-0.05555555555555555
Italy,Rome,2022-02-07,36,-0.21739130434782608
Italy,Rome,2022-02-08,41,-0.1276595744680851
Italy,Rome,2022-02-09,44,-0.08333333333333333
Italy,Rome,2022-02-10,50,0.02040816326530612
Italy,Rome,2022-02-11,46,0.0
Italy,Rome,2022-02-12,28,0.16666666666666666
Italy,Rome,2022-02-13,18,0.0
Italy,Rome,2022-02-14,39,-0.15217391304347827
Italy,Rome,2022-02-15,44,-0.06382978723404255
Italy,Rome,2022-02-16,41,-0.14583333333333334
Italy,Rome,2022-02-17,44,-0.10204081632653061
Italy,Rome,2022-02-18,38,-0.17391304347826086
Italy,Rome,2022-02-19,24,0.0
Italy,Rome,2022-02-20,13,-0.2777777777777778
Italy,Rome,2022-02-21,36,-0.21739130434782608
Italy,Rome,2022-02-22,44,-0.06382978723404255
Italy,Rome,2022-02-23,44,-0.08333333333333333
Italy,Rome,2022-02-24,43,-0.12244897959183673
Italy,Rome,2022-02-25,45,-0.021739130434782608
Italy,Rome,2022-02-26,21,-0.125
Italy,Rome,2022-02-27,16,-0.1111111111111111
Italy,Rome,2022-02-28,39,-0.15217391304347827
Italy,Rome,2022-03-01,47,0.0
Italy,Rome,2022-03-02,44,-0.08333333333333333
Italy,Rome,2022-03-03,42,-0.14285714285714285
Italy,Rome,2022-03-04,49,0.06521739130434782
Italy,Rome,2022-03-05,27,0.125
Italy,Rome,2022-03-06,18,0.0
Italy,Rome,2022-03-07,36,-0.21739130434782608
Italy,Rome,2022-03-08,49,0.0425531914893617
Italy,Rome,2022-03-09,42,-0.125
Italy,Rome,2022-03-10,43,-0.12244897959183673
Italy,Rome,2022-03-11,37,-0.1956521739130435
Italy,Rome,2022-03-12,23,-0.041666666666666664
Italy,Rome,2022-03-13,14,-0.2222222222222222
Italy,Rome,2022-03-14,39,-0.15217391304347827
Italy,Rome,2022-03-15,39,-0.1702127659574468
Italy,Rome,2022-03-16,39,-0.1875
Italy,Rome,2022-03-17,44,-0.10204081632653061
Italy,Rome,2022-03-18,36,-0.21739130434782608
Italy,Rome,2022-03-19,22,-0.08333333333333333
Italy,Rome,2022-03-20,18,0.0
Italy,Rome,2022-03-21,38,-0.17391304347826086
Italy,Rome,2022-03-22,40,-0.14893617021276595
Italy,Rome,2022-03-23,40,-0.16666666666666666
Italy,Rome,2022-03-24,40,-0.1836734693877551
Italy,Rome,2022-03-25,41,-0.10869565217391304
Italy,Rome,2022-03-26,25,0.041666666666666664
Italy,Rome,2022-03-27,17,-0.05555555555555555
Italy,Rome,2022-03-28,35,-0.2391304347826087
Italy,Rome,2022-03-29,41,-0.1276595744680851
Italy,Rome,2022-03-30,51,0.0625
Italy,Rome,2022-03-31,42,-0.14285714285714285
Italy,Rome,2022-04-01,45,-0.021739130434782608
Italy,Rome,2022-04-02,21,-0.125
Italy,Rome,2022-04-03,16,-0.1111111111111111
Italy,Taranto,2019-12-30,30,0.0344827586206896
Italy,Taranto,2019-12-31,19,-0.3214285714285714
Italy,Taranto,2020-01-01,14,-0.4814814814814815
Italy,Taranto,2020-01-02,21,-0.25
Italy,Taranto,2020-01-03,25,-0.1666666666666666
Italy,Taranto,2020-01-04,25,0.1904761904761904
Italy,Taranto,2020-01-05,14,0.0
Italy,Taranto,2020-01-06,10,-0.6551724137931034
Italy,Taranto,2020-01-07,27,-0.0357142857142857
Italy,Taranto,2020-01-08,28,0.037037037037037
Italy,Taranto,2020-01-09,28,0.0
Italy,Taranto,2020-01-10,31,0.0333333333333333
Italy,Taranto,2020-01-11,21,0.0
Italy,Taranto,2020-01-12,10,-0.2857142857142857
Italy,Taranto,2020-01-13,28,-0.0344827586206896
Italy,Taranto,2020-01-14,27,-0.0357142857142857
Italy,Taranto,2020-01-15,31,0.1481481481481481
Italy,Taranto,2020-01-16,28,0.0
Italy,Taranto,2020-01-17,28,-0.0666666666666666
Italy,Taranto,2020-01-18,23,0.0952380952380952
Italy,Taranto,2020-01-19,11,-0.2142857142857142
Italy,Taranto,2020-01-20,29,0.0
Italy,Taranto,2020-01-21,28,0.0
Italy,Taranto,2020-01-22,27,0.0
Italy,Taranto,2020-01-23,27,-0.0357142857142857
Italy,Taranto,2020-01-24,28,-0.0666666666666666
Italy,Taranto,2020-01-25,22,0.0476190476190476
Italy,Taranto,2020-01-26,11,-0.2142857142857142
Italy,Taranto,2020-01-27,27,-0.0689655172413793
Italy,Taranto,2020-01-28,27,-0.0357142857142857
Italy,Taranto,2020-01-29,26,-0.037037037037037
Italy,Taranto,2020-01-30,27,-0.0357142857142857
Italy,Taranto,2020-01-31,29,-0.0333333333333333
Italy,Taranto,2020-02-01,23,0.0952380952380952
Italy,Taranto,2020-02-02,13,-0.0714285714285714
Italy,Taranto,2020-02-03,29,0.0
Italy,Taranto,2020-02-04,29,0.0357142857142857
Italy,Taranto,2020-02-05,27,0.0
Italy,Taranto,2020-02-06,27,-0.0357142857142857
Italy,Taranto,2020-02-07,27,-0.1
Italy,Taranto,2020-02-08,21,0.0
Italy,Taranto,2020-02-09,12,-0.1428571428571428
Italy,Taranto,2020-02-10,27,-0.0689655172413793
Italy,Taranto,2020-02-11,30,0.0714285714285714
Italy,Taranto,2020-02-12,27,0.0
Italy,Taranto,2020-02-13,29,0.0357142857142857
Italy,Taranto,2020-02-14,34,0.1333333333333333
Italy,Taranto,2020-02-15,21,0.0
Italy,Taranto,2020-02-16,14,0.0
Italy,Taranto,2020-02-17,29,0.0
Italy,Taranto,2020-02-18,30,0.0714285714285714
Italy,Taranto,2020-02-19,42,0.5555555555555556
Italy,Taranto,2020-02-20,29,0.0357142857142857
Italy,Taranto,2020-02-21,30,0.0
Italy,Taranto,2020-02-22,22,0.0476190476190476
Italy,Taranto,2020-02-23,12,-0.1428571428571428
Italy,Taranto,2020-02-24,24,-0.1724137931034483
Italy,Taranto,2020-02-25,22,-0.2142857142857142
Italy,Taranto,2020-02-26,22,-0.1851851851851852
Italy,Taranto,2020-02-27,20,-0.2857142857142857
Italy,Taranto,2020-02-28,22,-0.2666666666666666
Italy,Taranto,2020-02-29,19,-0.0952380952380952
Italy,Taranto,2020-03-01,10,-0.2857142857142857
Italy,Taranto,2020-03-02,30,0.0344827586206896
Italy,Taranto,2020-03-03,40,0.4285714285714285
Italy,Taranto,2020-03-04,28,0.037037037037037
Italy,Taranto,2020-03-05,21,-0.25
Italy,Taranto,2020-03-06,24,-0.2
Italy,Taranto,2020-03-07,18,-0.1428571428571428
Italy,Taranto,2020-03-08,9,-0.3571428571428571
Italy,Taranto,2020-03-09,20,-0.3103448275862069
Italy,Taranto,2020-03-10,18,-0.3571428571428571
Italy,Taranto,2020-03-11,15,-0.4444444444444444
Italy,Taranto,2020-03-12,13,-0.5357142857142857
Italy,Taranto,2020-03-13,13,-0.5666666666666667
Italy,Taranto,2020-03-14,8,-0.6190476190476191
Italy,Taranto,2020-03-15,3,-0.7857142857142857
Italy,Taranto,2020-03-16,11,-0.6206896551724138
Italy,Taranto,2020-03-17,11,-0.6071428571428571
Italy,Taranto,2020-03-18,10,-0.6296296296296297
Italy,Taranto,2020-03-19,11,-0.6071428571428571
Italy,Taranto,2020-03-20,11,-0.6333333333333333
Italy,Taranto,2020-03-21,7,-0.6666666666666666
Italy,Taranto,2020-03-22,2,-0.8571428571428571
Italy,Taranto,2020-03-23,11,-0.6206896551724138
Italy,Taranto,2020-03-24,11,-0.6071428571428571
Italy,Taranto,2020-03-25,10,-0.6296296296296297
Italy,Taranto,2020-03-26,12,-0.5714285714285714
Italy,Taranto,2020-03-27,10,-0.6666666666666666
Italy,Taranto,2020-03-28,7,-0.6666666666666666
Italy,Taranto,2020-03-29,2,-0.8571428571428571
Italy,Taranto,2020-03-30,11,-0.6206896551724138
Italy,Taranto,2020-03-31,9,-0.6785714285714286
Italy,Taranto,2020-04-01,10,-0.6296296296296297
